employee_id,department,country,job_level,gender,age,hire_date,tenure_days_as_of_2025_06_30,annual_salary_usd,manager_id,is_remote,employment_status
EMP00271,Sales,Canada,Manager,,30,2023-01-18,894,103900.0,EMP00979,False,Active
EMP00272,Sales,Canada,Senior Manager,Female,26,2021-06-23,1468,102200.0,EMP02185,False,Active
EMP00273,Sales,Brazil,Individual Contributor,Female,29,2023-02-20,861,30900.0,EMP01811,True,Terminated
EMP00274,Customer Support,UAE,Individual Contributor,Male,29,2022-12-07,936,45600.0,EMP01190,False,Active
EMP00275,Customer Support,UAE,Team Lead,Female,27,2020-06-20,1836,72900.0,EMP03408,False,Active
EMP00276,Engineering,India,Team Lead,Female,29,2018-09-25,2470,44600.0,EMP01217,False,Active
EMP00277,Engineering,Brazil,Individual Contributor,Male,39,2014-02-07,4161,24800.0,EMP02368,False,Active
EMP00278,Engineering,USA,Senior IC,Male,36,2019-02-09,2333,74700.0,EMP01417,True,Active
EMP00279,Operations,Brazil,Senior IC,Male,21,2023-06-29,732,39200.0,EMP01523,False,Terminated
EMP00280,Operations,Canada,Team Lead,Male,32,2024-01-30,517,78500.0,EMP02707,False,Active
EMP00281,Sales,USA,Team Lead,Male,31,2023-06-21,740,79900.0,EMP01243,False,Active
EMP00282,Sales,UAE,Individual Contributor,Male,29,2021-06-06,1485,47200.0,EMP01399,True,Active
EMP00283,Sales,Canada,Individual Contributor,Female,26,2023-04-24,798,52100.0,EMP02714,False,Active
EMP00284,Sales,USA,Individual Contributor,Female,28,2023-10-24,615,57000.0,EMP00308,False,Active
EMP00285,Engineering,India,Senior Manager,Non-binary,29,2018-03-13,2666,63700.0,EMP01490,False,Active
EMP00286,Engineering,Canada,Senior Manager,Male,26,2023-05-13,779,143400.0,EMP00988,True,Active
EMP00287,Sales,Canada,Team Lead,Male,22,2021-08-23,1407,72200.0,EMP01678,True,Active
EMP00288,Engineering,USA,Individual Contributor,Female,21,2021-09-17,1382,58600.0,EMP02009,False,Active
EMP00289,Engineering,Germany,Senior IC,Female,34,2024-12-29,183,69600.0,EMP01485,False,Active
EMP00290,Sales,Brazil,Individual Contributor,Female,32,2018-06-25,2562,33400.0,EMP03483,False,Active
EMP00291,Operations,USA,Individual Contributor,Male,26,2024-06-02,393,56900.0,EMP03200,True,Active
EMP00292,Sales,Germany,Individual Contributor,Male,25,2024-09-19,284,52800.0,EMP00528,False,Active
EMP00293,Operations,USA,Manager,Male,23,2023-07-18,713,113700.0,EMP02239,False,Active
EMP00294,Sales,USA,Individual Contributor,Male,25,2024-01-24,523,50500.0,EMP01128,True,Active
EMP00295,Operations,India,Senior IC,Female,31,2019-03-11,2303,33300.0,EMP02485,True,Active
EMP00296,Operations,India,Director,Male,27,2022-02-01,1245,80700.0,,False,Active
EMP00297,Operations,India,Team Lead,Female,23,2023-09-07,662,46200.0,EMP03332,False,Active
EMP00298,Customer Support,Brazil,Individual Contributor,Female,27,2024-09-29,274,29300.0,EMP03296,True,Active
EMP00299,Customer Support,Germany,Manager,Male,29,2021-10-22,1347,98100.0,EMP00198,False,Active
EMP00300,Customer Support,USA,Senior IC,Male,28,2023-03-19,834,83000.0,EMP00399,False,Active
EMP00301,Customer Support,USA,Senior IC,Female,31,2021-06-16,1475,62900.0,EMP00082,False,Active
EMP00302,Sales,USA,Senior IC,Female,27,2022-01-27,1250,67000.0,EMP02757,False,Active
EMP00303,Engineering,Germany,Manager,Male,25,2024-01-10,537,79800.0,EMP00809,False,Active
EMP00304,Engineering,USA,Senior IC,Female,35,2021-02-06,1605,82000.0,EMP02516,True,Active
EMP00305,Operations,USA,Senior IC,Male,22,2024-07-12,353,74200.0,EMP01168,True,Active
EMP00306,Engineering,USA,Senior IC,Male,21,2023-04-15,807,80500.0,EMP01065,True,Active
EMP00307,Engineering,Brazil,Individual Contributor,Female,29,2023-01-21,891,28500.0,EMP02100,False,Active
EMP00308,Customer Support,India,Team Lead,Female,25,2022-10-21,983,46400.0,EMP02683,False,Active
EMP00309,Sales,Canada,Individual Contributor,Female,21,2024-08-01,333,47500.0,EMP01973,True,Active
EMP00310,Sales,UAE,Individual Contributor,Male,34,2019-05-24,2229,47100.0,EMP02001,False,Active
EMP00311,Engineering,India,Individual Contributor,,25,2024-01-11,536,27000.0,EMP02578,False,Active
EMP00312,Engineering,USA,Individual Contributor,Male,21,2024-11-26,216,56700.0,EMP00612,False,Active
EMP00313,Sales,India,Individual Contributor,Female,36,2021-12-30,1278,30000.0,EMP02056,True,Active
EMP00314,Engineering,USA,Senior IC,Male,27,2016-07-05,3282,65000.0,EMP01006,False,Active
EMP00315,Engineering,Germany,Individual Contributor,Female,25,2024-12-30,182,50100.0,EMP00570,False,Active
EMP00316,Engineering,Germany,Individual Contributor,Female,21,2024-04-06,450,51200.0,EMP01154,True,Active
EMP00317,Engineering,Germany,Manager,Male,31,2020-06-04,1852,100100.0,EMP00673,True,Active
EMP00318,Customer Support,USA,Director,Male,25,2022-08-31,1034,167000.0,,True,Active
EMP00319,Sales,Brazil,Senior IC,Female,29,2024-07-20,345,37300.0,EMP00083,False,Active
EMP00320,Operations,UAE,Individual Contributor,Female,27,2023-01-26,886,51200.0,EMP02609,True,Active
EMP00321,Operations,Brazil,Individual Contributor,Male,38,2017-11-14,2785,28600.0,EMP01227,True,Active
EMP00322,Engineering,India,Individual Contributor,Female,29,2018-12-18,2386,31500.0,EMP02292,False,Active
EMP00323,Engineering,India,Individual Contributor,Female,30,2013-03-05,4500,27500.0,EMP02622,False,Active
EMP00324,Engineering,USA,Senior Manager,Female,30,2020-12-18,1655,132600.0,EMP02870,False,Active
EMP00325,Operations,Brazil,Team Lead,Female,25,2023-08-04,696,48900.0,EMP00276,False,Active
EMP00326,Customer Support,India,Individual Contributor,Male,22,2020-06-26,1830,26600.0,EMP01779,False,Active
EMP00327,Customer Support,USA,Senior Manager,Male,22,2023-11-24,584,150300.0,EMP01441,False,Active
EMP00328,Engineering,Germany,Senior IC,Male,24,2022-12-01,942,61900.0,EMP01233,False,Active
EMP00329,Customer Support,Canada,Individual Contributor,Male,32,2023-11-20,588,41100.0,EMP02810,False,Active
EMP00330,Sales,India,Senior IC,Female,32,2020-12-23,1650,36800.0,EMP00246,False,Active
EMP00331,Customer Support,India,Individual Contributor,Male,27,2021-03-31,1552,28200.0,EMP01080,False,Active
EMP00332,Sales,India,Manager,Female,28,2023-10-09,630,53400.0,EMP02761,True,Active
EMP00333,Customer Support,Germany,Individual Contributor,Female,22,2019-09-17,2113,53100.0,EMP01377,False,Active
EMP00334,Operations,India,Senior IC,Male,29,2018-06-29,2558,37300.0,EMP00271,False,Active
EMP00335,Sales,Germany,Individual Contributor,Female,28,2023-07-30,701,44400.0,EMP00618,False,Active
EMP00336,Customer Support,Germany,Manager,Female,29,2021-10-04,1365,102000.0,EMP01053,False,Active
EMP00337,Sales,Brazil,Senior IC,Female,30,2018-03-19,2660,43100.0,EMP00889,True,Active
EMP00338,Customer Support,USA,Senior IC,Male,28,2021-12-26,1282,75800.0,EMP02324,False,Active
EMP00339,Sales,UAE,Individual Contributor,Female,28,2023-04-14,808,40800.0,EMP00612,True,Active
EMP00340,Operations,Germany,Manager,Male,27,2022-11-03,970,97100.0,EMP02659,False,Active
EMP00341,Sales,Brazil,Senior IC,Male,30,2023-08-05,695,40700.0,EMP01087,True,Active
EMP00342,Operations,India,Individual Contributor,Male,32,2019-08-05,2156,30200.0,EMP00247,True,Active
EMP00343,Customer Support,India,Manager,Female,32,2020-01-23,1985,44100.0,EMP00041,True,Active
EMP00344,Customer Support,India,Individual Contributor,Male,41,2015-05-24,3690,27200.0,EMP02111,False,Active
EMP00345,Customer Support,Canada,Individual Contributor,Female,29,2023-12-05,573,44400.0,EMP02568,False,Active
EMP00346,Customer Support,India,Senior IC,Male,33,2023-09-07,662,37200.0,EMP00506,False,Active
EMP00347,Operations,Brazil,Individual Contributor,Male,23,2024-09-14,289,30200.0,EMP01079,False,Active
EMP00348,Sales,Brazil,Senior IC,Female,22,2021-05-29,1493,38300.0,EMP02638,False,Active
EMP00349,Customer Support,USA,Individual Contributor,Male,25,2024-05-24,402,58000.0,EMP03050,False,Active
EMP00350,Sales,Germany,Individual Contributor,Male,33,2015-09-20,3571,55000.0,EMP02542,False,Active
EMP00351,Customer Support,Germany,Individual Contributor,Female,32,2024-01-24,523,49700.0,EMP02154,False,Active
EMP00352,Sales,USA,Individual Contributor,Female,21,2025-01-12,169,49300.0,EMP02612,False,Active
EMP00353,Engineering,Germany,Senior Manager,Male,25,2024-06-07,388,138000.0,EMP01043,False,Active
EMP00354,Engineering,Germany,Senior IC,Male,30,2022-01-22,1255,72800.0,EMP00236,True,Active
EMP00355,Engineering,India,Senior IC,Male,28,2022-11-13,960,37400.0,EMP01969,False,Active
EMP00356,Engineering,USA,Individual Contributor,Female,25,2024-02-02,514,52100.0,EMP01945,True,Active
EMP00357,Customer Support,UAE,Team Lead,Male,28,2022-12-18,925,79900.0,EMP02803,False,Active
EMP00358,Customer Support,Germany,Individual Contributor,Male,31,2023-09-28,641,58600.0,EMP00856,False,Active
EMP00359,Engineering,Brazil,Individual Contributor,Male,35,2021-06-23,1468,28500.0,EMP03104,False,Active
EMP00360,Customer Support,USA,Senior IC,Male,26,2024-05-10,416,75300.0,EMP01735,True,Active
EMP00361,Operations,India,Senior IC,Female,24,2022-05-25,1132,32700.0,EMP01527,False,Active
EMP00362,Sales,USA,Team Lead,Male,34,2022-04-21,1166,84500.0,EMP03466,False,Terminated
EMP00363,Sales,Brazil,Manager,Female,23,2022-10-22,982,52100.0,EMP01882,False,Active
EMP00364,Sales,Germany,Manager,Female,35,2021-10-19,1350,100800.0,EMP00327,False,Active
EMP00365,Customer Support,Canada,Individual Contributor,Male,32,2022-12-26,917,46700.0,EMP00911,True,Active
EMP00366,Engineering,Germany,Individual Contributor,Female,35,2021-01-04,1638,51900.0,EMP02060,False,Active
EMP00367,Customer Support,India,Individual Contributor,Female,30,2022-10-23,981,24500.0,EMP00819,False,Active
EMP00368,Customer Support,USA,Team Lead,Female,22,2019-06-04,2218,88500.0,EMP00601,False,Active
EMP00369,Engineering,India,Senior Manager,Male,23,2022-05-29,1128,59900.0,EMP01043,False,Active
EMP00370,Operations,India,Senior Manager,Non-binary,32,2019-09-02,2128,65900.0,EMP01778,False,Active
EMP00371,Customer Support,Germany,Individual Contributor,Female,24,2023-09-18,651,43800.0,EMP00336,True,Active
EMP00372,Sales,USA,Manager,Female,24,2024-03-29,458,110600.0,EMP01812,True,Active
EMP00373,Engineering,USA,Senior IC,Male,31,2021-01-12,1630,73100.0,EMP02537,True,Active
EMP00374,Engineering,USA,Manager,Female,27,2022-10-10,994,110800.0,EMP01567,False,Active
EMP00375,Sales,Canada,Senior IC,Non-binary,21,2025-03-09,113,56400.0,EMP02409,False,Active
EMP00376,Sales,Germany,Individual Contributor,Male,30,2023-12-15,563,53000.0,EMP02229,False,Active
EMP00377,Operations,USA,Individual Contributor,Female,30,2022-01-18,1259,53900.0,EMP01739,False,Terminated
EMP00378,Engineering,Canada,Senior Manager,Male,26,2022-12-10,933,120000.0,EMP03400,False,Active
EMP00379,Engineering,USA,Senior IC,Female,29,2024-01-04,543,63600.0,EMP02123,False,Active
EMP00380,Customer Support,Germany,Individual Contributor,Male,28,2022-10-16,988,45400.0,EMP02807,False,Active
EMP00381,Engineering,Brazil,Individual Contributor,Female,33,2022-06-18,1108,27900.0,EMP02232,False,Active
EMP00382,Operations,Canada,Individual Contributor,Male,26,2024-11-25,217,53300.0,EMP03344,False,Active
EMP00383,Customer Support,Brazil,Senior Manager,Male,36,2019-10-10,2090,73800.0,EMP01489,False,Active
EMP00384,Engineering,India,Individual Contributor,Male,24,2018-12-02,2402,26700.0,EMP00664,False,Active
EMP00385,Engineering,Canada,Individual Contributor,Male,28,2023-12-17,561,44500.0,EMP00642,False,Active
EMP00386,Operations,USA,Team Lead,Female,32,2016-09-13,3212,81800.0,EMP03481,False,Active
EMP00387,Customer Support,Canada,Senior IC,Male,24,2022-12-04,939,66400.0,EMP02775,False,Active
EMP00388,Operations,UAE,Individual Contributor,,31,2023-10-26,613,48200.0,EMP01060,False,Active
EMP00389,Sales,Canada,Individual Contributor,Female,30,2023-11-10,598,48800.0,EMP01544,False,Active
EMP00390,Operations,USA,Individual Contributor,Female,25,2017-01-27,3076,62700.0,EMP00124,False,Active
EMP00391,Customer Support,USA,Individual Contributor,Female,29,2024-05-03,423,52200.0,EMP03330,False,Active
EMP00392,Sales,Brazil,Individual Contributor,Female,30,2022-06-01,1125,29200.0,EMP01505,True,Active
EMP00393,Customer Support,India,Individual Contributor,Male,25,2022-02-23,1223,22800.0,EMP01340,False,Active
EMP00394,Customer Support,India,Team Lead,Male,26,2021-01-05,1637,43600.0,EMP00880,True,Active
EMP00395,Sales,Canada,Manager,Male,21,2022-08-04,1061,106200.0,EMP00293,True,Active
EMP00396,Engineering,India,Manager,Male,31,2017-06-18,2934,47900.0,EMP02654,True,Active
EMP00397,Operations,Germany,Individual Contributor,Female,33,2016-06-25,3292,53800.0,EMP00788,False,Active
EMP00398,Sales,Germany,Individual Contributor,Male,35,2018-08-13,2513,56200.0,EMP00308,False,Active
EMP00399,Engineering,USA,Director,Female,29,2021-11-30,1308,163000.0,,False,Active
EMP00400,Engineering,USA,Team Lead,Female,25,2020-05-20,1867,93100.0,EMP01902,False,Active
EMP00401,Engineering,USA,Senior IC,Female,28,2023-04-23,799,84200.0,EMP00276,False,Active
EMP00402,Operations,UAE,Individual Contributor,Female,29,2019-08-21,2140,46400.0,EMP01012,False,Active
EMP00403,Customer Support,Brazil,Individual Contributor,Female,23,2023-09-27,642,30600.0,EMP01927,False,Active
EMP00404,Sales,India,Senior IC,Male,21,2024-03-01,486,30700.0,EMP00743,False,Active
EMP00405,Operations,Germany,Senior IC,Female,28,2024-03-13,474,71500.0,EMP03473,True,Active
EMP00406,Operations,Brazil,Individual Contributor,Female,30,2021-05-29,1493,30000.0,EMP03072,False,Active
EMP00407,Sales,UAE,Senior Manager,Male,34,2018-01-31,2707,100200.0,EMP03098,False,Active
EMP00408,Operations,Canada,Senior IC,Female,29,2017-09-14,2846,60000.0,EMP01794,True,Active
EMP00409,Sales,India,Senior IC,Male,26,2025-02-27,123,37500.0,EMP03464,False,Active
EMP00410,Operations,UAE,Individual Contributor,Male,24,2020-03-04,1944,44500.0,EMP01133,True,Active
EMP00411,Customer Support,India,Team Lead,Male,22,2024-03-29,458,46700.0,EMP01934,False,Active
EMP00412,Customer Support,India,Team Lead,Male,36,2014-03-19,4121,44000.0,EMP02609,False,Terminated
EMP00413,Sales,UAE,Individual Contributor,Male,26,2024-07-26,339,45800.0,EMP01767,True,Active
EMP00414,Operations,Germany,Senior IC,Male,21,2024-11-20,222,67300.0,EMP02987,True,Active
EMP00415,Sales,Germany,Senior IC,Male,26,2020-02-07,1970,69800.0,EMP00383,False,Active
EMP00416,Sales,Germany,Manager,Male,25,2023-05-30,762,106200.0,EMP01527,False,Active
EMP00417,Sales,India,Individual Contributor,Female,30,2023-07-03,728,27500.0,EMP02900,False,Active
EMP00418,Customer Support,India,Manager,Male,23,2023-12-24,554,50500.0,EMP00642,True,Active
EMP00419,Sales,Brazil,Senior IC,Male,27,2023-10-07,632,42900.0,EMP01343,False,Active
EMP00420,Operations,Germany,Individual Contributor,Female,31,2019-12-12,2027,53100.0,EMP03489,False,Active
EMP00421,Customer Support,USA,Individual Contributor,Male,25,2024-03-14,473,56900.0,EMP02132,True,Active
EMP00422,Sales,UAE,Individual Contributor,Male,28,2022-12-31,912,45900.0,EMP01257,False,Active
EMP00423,Sales,Germany,Individual Contributor,Male,21,2024-04-25,431,52400.0,EMP01266,False,Terminated
EMP00424,Sales,Canada,Senior IC,Female,25,2022-07-02,1094,55500.0,EMP00735,True,Active
EMP00425,Customer Support,USA,Team Lead,Female,32,2023-07-12,719,91400.0,EMP02568,False,Active
EMP00426,Customer Support,India,Individual Contributor,Female,34,2021-08-23,1407,29900.0,EMP00378,False,Active
EMP00427,Sales,India,Director,,32,2021-04-16,1536,84000.0,,False,Active
EMP00428,Operations,UAE,Individual Contributor,,36,2018-01-02,2736,45900.0,EMP00464,False,Active
EMP00429,Sales,USA,Senior IC,Male,28,2014-09-05,3951,71200.0,EMP02629,True,Active
EMP00430,Customer Support,Canada,Senior Manager,Female,22,2023-11-07,601,122700.0,EMP03292,False,Active
EMP00431,Operations,India,Manager,Female,28,2020-12-15,1658,51400.0,EMP00317,True,Active
EMP00432,Customer Support,India,Senior IC,,36,2023-07-22,709,39500.0,EMP03305,False,Active
EMP00433,Customer Support,India,Team Lead,Male,27,2021-05-17,1505,39900.0,EMP03220,True,Active
EMP00434,Operations,USA,Individual Contributor,Male,31,2021-06-30,1461,53200.0,EMP01773,False,Active
EMP00435,Sales,India,Individual Contributor,Female,30,2021-07-31,1430,25100.0,EMP00136,False,Active
EMP00436,Sales,USA,Senior IC,Female,31,2020-09-19,1745,85700.0,EMP02402,True,Active
EMP00437,Sales,Germany,Individual Contributor,Male,28,2022-05-12,1145,49600.0,EMP01818,False,Active
EMP00438,Engineering,India,Individual Contributor,Male,22,2023-05-27,765,25200.0,EMP02910,False,Active
EMP00439,Customer Support,India,Individual Contributor,Female,21,2022-06-23,1103,22000.0,EMP01036,True,Active
EMP00440,Customer Support,USA,Senior Manager,Male,40,2015-03-11,3764,125800.0,EMP01940,False,Active
EMP00441,Operations,USA,Manager,Male,24,2023-09-13,656,113900.0,EMP03114,False,Terminated
EMP00442,Sales,USA,Manager,Male,21,2023-04-10,812,113800.0,EMP02319,False,Active
EMP00443,Customer Support,USA,Team Lead,Male,28,2023-12-14,564,85000.0,EMP02254,False,Active
EMP00444,Sales,India,Individual Contributor,Female,27,2024-12-31,181,25100.0,EMP03370,True,Active
EMP00445,Sales,USA,Individual Contributor,Male,30,2022-10-30,974,63400.0,EMP01713,True,Active
EMP00446,Customer Support,Canada,Senior IC,Male,33,2021-03-08,1575,79000.0,EMP00616,False,Active
EMP00447,Operations,USA,Senior IC,Male,22,2024-02-25,491,81600.0,EMP03407,False,Active
EMP00448,Customer Support,USA,Individual Contributor,Male,28,2018-09-28,2467,62100.0,EMP00508,False,Active
EMP00449,Sales,UAE,Senior IC,Male,27,2021-09-21,1378,70500.0,EMP01919,False,Active
EMP00450,Customer Support,Germany,Senior IC,Female,33,2019-11-29,2040,80300.0,EMP02626,True,Active
EMP00451,Sales,Germany,Individual Contributor,Female,21,2021-12-20,1288,49200.0,EMP02733,True,Active
EMP00452,Operations,Canada,Individual Contributor,Male,28,2023-01-03,909,44600.0,EMP02443,False,Active
EMP00453,Customer Support,Canada,Individual Contributor,Female,30,2023-05-14,778,55000.0,EMP01472,True,Active
EMP00454,Sales,Brazil,Senior IC,Male,31,2022-01-26,1251,36000.0,EMP00656,False,Active
EMP00455,Sales,USA,Senior Manager,Male,31,2021-11-07,1331,124500.0,EMP00139,True,Active
EMP00456,Sales,India,Senior IC,Non-binary,31,2023-08-06,694,32900.0,EMP01054,True,Active
EMP00457,Operations,Canada,Team Lead,Male,21,2023-01-20,892,77200.0,EMP03391,True,Active
EMP00458,Engineering,Canada,Manager,Male,40,2016-06-10,3307,79900.0,EMP02387,False,Active
EMP00459,Customer Support,USA,Individual Contributor,Male,29,2022-06-08,1118,48900.0,EMP01416,False,Active
EMP00460,Customer Support,Germany,Senior IC,Non-binary,33,2022-03-17,1201,64900.0,EMP01726,False,Active
EMP00461,Engineering,Germany,Senior IC,Female,27,2017-10-27,2803,61700.0,EMP01172,False,Active
EMP00462,Sales,USA,Senior IC,Female,21,2021-10-26,1343,81100.0,EMP03128,True,Active
EMP00463,Operations,Brazil,Individual Contributor,Male,34,2022-09-15,1019,28800.0,EMP01557,False,Active
EMP00464,Engineering,USA,Manager,Male,26,2020-01-06,2002,114300.0,EMP02929,False,Active
EMP00465,Engineering,Germany,Senior Manager,Male,28,2020-10-23,1711,128500.0,EMP00167,False,Active
EMP00466,Customer Support,USA,Individual Contributor,Female,30,2022-02-24,1222,54300.0,EMP01690,False,Active
EMP00467,Customer Support,India,Individual Contributor,Male,31,2021-12-12,1296,28500.0,EMP02091,False,Active
EMP00468,Operations,USA,Individual Contributor,Male,31,2023-03-23,830,57200.0,EMP02317,False,Active
