enrollment_id,employee_id,program_id,enrollment_date,completion_status,completion_pct,completion_date,assessment_score,participant_satisfaction_1to5
ENR000310,EMP00053,PRG001,2023-04-20,Completed,97.9,2023-05-10,84.9,4.4
ENR000311,EMP00054,PRG013,2023-02-24,Completed,94.5,2023-03-27,75.4,3.4
ENR000312,EMP00054,PRG014,2024-03-11,Completed,94.3,2024-04-06,72.4,4.2
ENR000313,EMP00054,PRG015,2024-04-08,Completed,94.0,2024-06-06,75.4,4.0
ENR000314,EMP00054,PRG016,2023-01-29,Completed,100.0,2023-03-18,83.8,4.2
ENR000315,EMP00054,PRG017,2023-02-01,Completed,98.4,2023-02-14,76.5,2.7
ENR000316,EMP00055,PRG013,2024-08-15,Dropped,12.3,,,
ENR000317,EMP00055,PRG014,2025-04-10,In Progress,86.6,,,
ENR000318,EMP00055,PRG015,2023-10-01,In Progress,28.7,,,
ENR000319,EMP00055,PRG016,2023-07-05,Completed,100.0,2023-08-27,89.8,4.2
ENR000320,EMP00055,PRG017,2023-06-05,Completed,100.0,2023-07-16,87.9,4.4
ENR000321,EMP00055,PRG024,2024-09-24,Completed,100.0,2024-11-15,66.0,4.8
ENR000322,EMP00056,PRG013,2023-11-10,Dropped,7.7,,,
ENR000323,EMP00056,PRG014,2024-11-13,In Progress,60.9,,,
ENR000324,EMP00056,PRG015,2024-02-18,Completed,95.5,2024-03-18,95.3,3.5
ENR000325,EMP00056,PRG016,2023-12-11,Completed,100.0,2024-01-24,67.0,2.8
ENR000326,EMP00056,PRG017,2023-03-20,In Progress,47.4,,,
ENR000327,EMP00056,PRG030,2024-06-05,In Progress,50.9,,,
ENR000328,EMP00057,PRG013,2025-01-21,Dropped,3.3,,,2.3
ENR000329,EMP00057,PRG014,2024-09-20,Completed,96.8,2024-10-25,80.5,3.9
ENR000330,EMP00057,PRG015,2024-06-15,Completed,100.0,2024-07-09,82.0,3.3
ENR000331,EMP00057,PRG016,2023-06-19,Completed,93.5,2023-07-16,97.4,4.5
ENR000332,EMP00057,PRG017,2023-05-16,Completed,100.0,2023-07-13,79.1,4.4
ENR000333,EMP00057,PRG030,2025-01-09,Completed,94.4,2025-03-08,70.7,3.1
ENR000334,EMP00058,PRG013,2023-07-30,Dropped,24.6,,,1.5
ENR000335,EMP00058,PRG014,2023-06-06,Completed,97.1,2023-07-29,79.9,4.6
ENR000336,EMP00058,PRG015,2024-12-12,Completed,94.1,2025-01-16,92.8,3.9
ENR000337,EMP00058,PRG016,2023-01-10,Completed,100.0,2023-01-22,75.2,2.9
ENR000338,EMP00058,PRG017,2024-12-22,Dropped,22.0,,,
ENR000339,EMP00058,PRG002,2024-07-08,Completed,98.5,2024-08-16,93.1,4.1
ENR000340,EMP00058,PRG009,2024-08-17,Completed,89.9,2024-10-24,81.8,3.4
ENR000341,EMP00059,PRG013,2024-02-04,Completed,94.3,2024-04-14,88.0,4.2
ENR000342,EMP00059,PRG014,2023-10-14,Completed,99.6,2023-10-17,60.2,3.8
ENR000343,EMP00059,PRG015,2024-08-05,Dropped,17.9,,,2.2
ENR000344,EMP00059,PRG016,2023-10-13,Completed,89.3,2023-11-07,59.2,4.5
ENR000345,EMP00059,PRG017,2025-02-02,Completed,100.0,2025-02-08,66.2,2.4
ENR000346,EMP00060,PRG013,2024-12-26,Completed,100.0,2025-02-20,79.6,3.2
ENR000347,EMP00060,PRG014,2024-06-13,Completed,95.5,2024-06-29,79.0,3.1
ENR000348,EMP00060,PRG015,2025-04-28,Completed,100.0,2025-06-07,83.3,4.4
ENR000349,EMP00060,PRG016,2024-10-25,Completed,93.8,2024-11-17,63.0,5.0
ENR000350,EMP00060,PRG017,2025-03-06,Completed,98.1,2025-03-19,80.2,3.2
ENR000351,EMP00060,PRG027,2024-09-12,Completed,96.5,2024-11-06,65.5,4.4
ENR000352,EMP00061,PRG013,2024-04-25,Completed,94.7,2024-06-30,100.0,4.0
ENR000353,EMP00061,PRG014,2023-01-23,Completed,96.5,2023-02-10,86.5,4.6
ENR000354,EMP00061,PRG015,2024-12-21,Dropped,14.2,,,
ENR000355,EMP00061,PRG016,2023-12-25,Completed,100.0,2024-01-10,83.5,3.4
ENR000356,EMP00061,PRG017,2023-07-20,Completed,94.8,2023-08-22,90.2,5.0
ENR000357,EMP00061,PRG001,2025-02-27,Completed,99.1,2025-03-18,73.1,3.8
ENR000358,EMP00061,PRG022,2025-01-04,Completed,100.0,2025-03-09,74.8,4.5
ENR000359,EMP00061,PRG029,2023-06-24,Completed,95.2,2023-07-23,82.9,3.0
ENR000360,EMP00062,PRG013,2024-07-30,Completed,100.0,2024-09-03,64.6,2.9
ENR000361,EMP00062,PRG014,2023-07-06,Completed,100.0,2023-07-21,76.5,3.7
ENR000362,EMP00062,PRG015,2023-01-10,Completed,92.2,2023-02-19,80.1,4.8
ENR000363,EMP00062,PRG016,2023-05-07,Completed,96.2,2023-06-14,81.0,3.4
ENR000364,EMP00062,PRG017,2024-01-22,Completed,91.7,2024-02-17,64.5,5.0
ENR000365,EMP00062,PRG011,2023-10-19,Completed,96.7,2023-12-01,90.6,4.7
ENR000366,EMP00063,PRG013,2023-03-01,Dropped,12.0,,,
ENR000367,EMP00063,PRG014,2024-01-14,Dropped,22.3,,,
ENR000368,EMP00063,PRG016,2023-09-17,In Progress,60.3,,,
ENR000369,EMP00063,PRG017,2024-06-12,Completed,100.0,2024-07-10,91.3,5.0
ENR000370,EMP00064,PRG013,2024-01-31,Completed,99.5,2024-03-19,90.8,3.1
ENR000371,EMP00064,PRG014,2023-01-24,Completed,91.2,2023-02-13,76.7,5.0
ENR000372,EMP00064,PRG015,2025-04-17,Completed,96.7,2025-05-18,76.8,3.4
ENR000373,EMP00064,PRG016,2024-05-28,Completed,98.0,2024-08-01,89.1,4.4
ENR000374,EMP00064,PRG017,2023-06-22,Completed,97.7,2023-08-02,72.5,3.8
ENR000375,EMP00064,PRG011,2023-12-20,Completed,96.5,2024-01-15,85.8,4.3
ENR000376,EMP00065,PRG013,2025-04-27,Completed,92.0,2025-05-26,82.5,4.1
ENR000377,EMP00065,PRG014,2024-06-28,Completed,95.6,2024-08-14,84.4,3.7
ENR000378,EMP00065,PRG015,2023-08-31,Completed,98.0,2023-09-23,92.6,5.0
ENR000379,EMP00065,PRG016,2024-04-01,Completed,96.6,2024-05-25,86.5,2.4
ENR000380,EMP00065,PRG017,2023-11-29,In Progress,69.5,,,
ENR000381,EMP00065,PRG023,2024-01-20,Completed,90.5,2024-03-17,76.8,4.5
ENR000382,EMP00065,PRG029,2023-10-14,Completed,92.9,2023-11-12,75.2,4.5
ENR000383,EMP00066,PRG013,2023-05-26,Completed,90.3,2023-07-06,91.2,3.5
ENR000384,EMP00066,PRG014,2025-03-09,Completed,96.1,2025-04-27,69.9,3.5
ENR000385,EMP00066,PRG015,2023-03-06,Completed,93.5,2023-04-12,75.5,3.5
ENR000386,EMP00066,PRG016,2025-02-23,Dropped,21.1,,,
ENR000387,EMP00066,PRG002,2023-10-09,Completed,98.0,2023-10-25,82.4,3.3
ENR000388,EMP00066,PRG001,2024-10-05,Completed,100.0,2024-10-14,83.3,4.2
ENR000389,EMP00067,PRG013,2023-02-02,Completed,98.9,2023-03-02,89.4,4.5
ENR000390,EMP00067,PRG014,2024-09-22,Completed,92.0,2024-10-16,88.9,5.0
ENR000391,EMP00067,PRG015,2024-05-08,Completed,100.0,2024-06-03,70.5,4.2
ENR000392,EMP00067,PRG017,2025-02-13,Completed,97.2,2025-03-24,52.4,4.7
ENR000393,EMP00068,PRG013,2024-11-12,Completed,99.5,2025-01-16,81.9,5.0
ENR000394,EMP00068,PRG014,2023-07-05,Completed,95.8,2023-08-08,84.8,3.5
ENR000395,EMP00068,PRG015,2024-05-14,Completed,100.0,2024-06-22,85.4,4.4
ENR000396,EMP00068,PRG016,2023-12-08,Completed,88.7,2023-12-31,88.0,4.0
ENR000397,EMP00068,PRG017,2025-01-31,Completed,98.8,2025-02-07,95.9,3.0
ENR000398,EMP00068,PRG020,2023-06-27,Completed,97.2,2023-09-05,88.2,5.0
ENR000399,EMP00068,PRG011,2023-12-01,Completed,97.8,2023-12-09,84.5,3.9
ENR000400,EMP00068,PRG007,2023-04-29,Completed,100.0,2023-07-12,81.8,4.2
ENR000401,EMP00069,PRG013,2023-05-02,Completed,98.8,2023-06-07,100.0,5.0
ENR000402,EMP00069,PRG015,2024-03-03,Dropped,8.9,,,
ENR000403,EMP00069,PRG016,2024-04-16,Completed,98.7,2024-04-20,84.9,4.4
ENR000404,EMP00069,PRG017,2024-11-22,Completed,95.3,2024-12-29,84.3,3.5
ENR000405,EMP00069,PRG002,2025-02-03,Completed,93.4,2025-04-16,63.4,3.7
ENR000406,EMP00069,PRG008,2024-02-12,Completed,97.5,2024-03-08,87.7,4.1
ENR000407,EMP00070,PRG013,2023-06-26,Completed,100.0,2023-07-27,81.8,3.5
ENR000408,EMP00070,PRG014,2025-02-09,Dropped,0.0,,,2.7
ENR000409,EMP00070,PRG015,2023-09-20,Completed,94.3,2023-10-18,74.2,4.8
ENR000410,EMP00070,PRG016,2024-05-03,Completed,98.1,2024-06-29,96.3,4.0
ENR000411,EMP00070,PRG017,2023-11-20,Completed,100.0,2023-12-15,76.9,4.3
ENR000412,EMP00070,PRG022,2024-05-30,Completed,100.0,2024-07-23,82.3,4.7
ENR000413,EMP00070,PRG005,2024-06-07,Completed,100.0,2024-06-26,79.9,3.7
ENR000414,EMP00071,PRG013,2023-10-19,Completed,94.7,2023-12-03,77.3,4.5
ENR000415,EMP00071,PRG014,2023-03-16,Completed,94.1,2023-05-11,72.6,4.6
ENR000416,EMP00071,PRG015,2023-03-05,Completed,86.8,2023-05-08,77.4,4.9
ENR000417,EMP00071,PRG016,2023-02-07,In Progress,22.7,,,
ENR000418,EMP00071,PRG017,2024-01-02,Completed,96.6,2024-01-20,65.3,2.8
ENR000419,EMP00071,PRG011,2025-04-13,In Progress,42.5,,,
ENR000420,EMP00072,PRG013,2024-03-29,Dropped,22.9,,,2.6
ENR000421,EMP00072,PRG014,2023-12-14,Completed,96.1,2024-01-14,83.6,4.7
ENR000422,EMP00072,PRG015,2023-07-21,Completed,97.4,2023-08-02,79.4,4.0
ENR000423,EMP00072,PRG016,2025-02-27,Dropped,14.1,,,3.1
ENR000424,EMP00072,PRG017,2023-03-18,Completed,96.5,2023-04-23,90.1,3.8
ENR000425,EMP00072,PRG027,2024-06-02,Completed,97.3,2024-08-12,86.9,3.7
ENR000426,EMP00072,PRG005,2024-12-06,Completed,100.0,2025-01-20,82.6,5.0
ENR000427,EMP00073,PRG013,2025-02-11,Completed,97.0,2025-04-09,78.3,4.0
ENR000428,EMP00073,PRG014,2023-06-07,Completed,87.7,2023-06-28,80.3,4.0
ENR000429,EMP00073,PRG015,2023-12-09,Completed,90.8,2024-01-25,72.1,4.3
ENR000430,EMP00073,PRG016,2024-03-24,Completed,96.8,2024-05-16,79.5,3.7
ENR000431,EMP00073,PRG017,2024-03-07,Dropped,0.0,,,3.6
ENR000432,EMP00074,PRG013,2023-10-07,Completed,95.8,2023-11-23,89.6,3.8
ENR000433,EMP00074,PRG014,2024-11-20,In Progress,36.2,,,
ENR000434,EMP00074,PRG015,2025-03-02,Completed,100.0,2025-03-06,78.0,4.5
ENR000435,EMP00074,PRG016,2023-03-06,Completed,95.7,2023-04-22,99.8,3.8
ENR000436,EMP00074,PRG017,2025-04-16,Dropped,43.3,,,1.2
ENR000437,EMP00074,PRG025,2024-02-12,Completed,94.6,2024-03-24,66.8,4.5
ENR000438,EMP00074,PRG026,2023-10-23,Dropped,9.8,,,3.2
ENR000439,EMP00075,PRG013,2024-01-17,Completed,95.4,2024-02-24,87.3,3.5
ENR000440,EMP00075,PRG014,2023-09-11,Completed,99.3,2023-11-04,92.4,4.5
ENR000441,EMP00075,PRG015,2024-07-15,Completed,100.0,2024-08-23,67.0,3.3
ENR000442,EMP00075,PRG016,2023-09-22,Completed,100.0,2023-11-21,85.7,3.4
ENR000443,EMP00075,PRG017,2024-06-11,Completed,97.4,2024-06-25,74.0,3.5
ENR000444,EMP00075,PRG030,2023-03-26,Completed,100.0,2023-05-05,98.5,4.1
ENR000445,EMP00076,PRG013,2024-04-29,Completed,98.5,2024-07-09,74.7,5.0
ENR000446,EMP00076,PRG014,2023-08-24,Completed,98.5,2023-10-12,70.2,2.8
ENR000447,EMP00076,PRG015,2024-09-04,Completed,100.0,2024-09-22,77.4,4.2
ENR000448,EMP00076,PRG016,2023-12-15,In Progress,12.3,,,
ENR000449,EMP00076,PRG017,2024-07-21,Completed,100.0,2024-08-05,71.7,5.0
ENR000450,EMP00077,PRG013,2023-11-17,Completed,94.8,2023-11-28,93.9,5.0
ENR000451,EMP00077,PRG014,2023-07-08,Completed,95.8,2023-08-29,78.8,4.7
ENR000452,EMP00077,PRG015,2023-07-29,Completed,96.7,2023-09-15,93.0,2.6
ENR000453,EMP00077,PRG016,2025-03-27,Completed,94.3,2025-04-04,96.0,4.9
ENR000454,EMP00077,PRG017,2023-02-24,Completed,100.0,2023-03-07,100.0,3.5
ENR000455,EMP00078,PRG014,2025-04-09,Completed,96.6,2025-06-04,97.3,5.0
ENR000456,EMP00078,PRG015,2024-10-12,Completed,90.5,2024-12-02,88.7,4.5
ENR000457,EMP00078,PRG016,2024-04-06,In Progress,76.2,,,
ENR000458,EMP00078,PRG005,2024-10-21,Dropped,33.4,,,
ENR000459,EMP00078,PRG004,2024-04-11,Completed,92.6,2024-04-14,82.4,3.4
ENR000460,EMP00079,PRG013,2024-10-15,In Progress,69.5,,,
ENR000461,EMP00079,PRG014,2023-12-05,Completed,100.0,2024-02-14,80.1,3.3
ENR000462,EMP00079,PRG015,2023-12-21,Completed,100.0,2024-02-14,83.2,3.0
ENR000463,EMP00079,PRG016,2025-01-31,Completed,100.0,2025-04-05,100.0,4.2
ENR000464,EMP00079,PRG017,2023-05-10,Completed,97.1,2023-06-21,80.3,3.9
ENR000465,EMP00080,PRG013,2025-03-13,Completed,93.2,2025-04-01,81.8,3.8
ENR000466,EMP00080,PRG014,2023-04-08,Dropped,41.8,,,2.7
ENR000467,EMP00080,PRG015,2023-11-20,Completed,99.7,2024-01-04,69.1,4.2
ENR000468,EMP00080,PRG016,2025-03-24,Completed,100.0,2025-03-28,76.1,5.0
ENR000469,EMP00080,PRG001,2024-07-02,Dropped,17.6,,,2.3
ENR000470,EMP00080,PRG004,2023-02-18,Completed,100.0,2023-04-23,92.6,4.4
ENR000471,EMP00081,PRG013,2023-08-23,Dropped,8.2,,,
ENR000472,EMP00081,PRG014,2024-11-07,Completed,100.0,2024-11-25,58.5,3.8
ENR000473,EMP00081,PRG015,2024-02-03,Completed,85.0,2024-04-05,90.2,4.7
ENR000474,EMP00081,PRG016,2024-04-04,Dropped,3.8,,,3.1
ENR000475,EMP00081,PRG017,2025-01-24,Completed,90.2,2025-02-03,74.1,4.1
ENR000476,EMP00081,PRG009,2025-04-25,Completed,98.8,2025-04-29,77.1,4.4
ENR000477,EMP00081,PRG001,2023-04-07,Completed,98.7,2023-05-16,62.8,4.0
ENR000478,EMP00082,PRG013,2024-03-13,Completed,87.9,2024-04-16,85.9,3.0
ENR000479,EMP00082,PRG014,2024-02-04,Completed,100.0,2024-03-28,66.8,5.0
ENR000480,EMP00082,PRG015,2025-02-28,In Progress,32.8,,,
ENR000481,EMP00082,PRG016,2024-11-30,Completed,100.0,2025-02-01,85.7,2.8
ENR000482,EMP00082,PRG017,2024-12-26,Completed,94.5,2025-01-23,100.0,4.4
ENR000483,EMP00082,PRG009,2024-03-03,Completed,100.0,2024-05-04,77.1,2.7
ENR000484,EMP00082,PRG006,2025-02-21,Completed,94.5,2025-03-06,91.4,4.1
ENR000485,EMP00082,PRG019,2024-05-31,Completed,90.7,2024-07-30,77.2,4.1
ENR000486,EMP00082,PRG003,2024-11-13,Dropped,23.1,,,4.3
ENR000487,EMP00082,PRG011,2023-12-30,Completed,93.3,2024-01-31,74.9,4.3
ENR000488,EMP00083,PRG013,2024-04-28,Completed,90.5,2024-05-17,86.2,3.7
ENR000489,EMP00083,PRG014,2023-10-16,Completed,99.3,2023-10-24,84.1,4.0
ENR000490,EMP00083,PRG015,2025-02-11,Completed,99.2,2025-04-24,78.3,4.3
ENR000491,EMP00083,PRG016,2024-10-23,Completed,95.7,2024-11-08,82.4,4.4
ENR000492,EMP00083,PRG017,2023-11-04,Completed,100.0,2023-11-15,81.6,4.7
ENR000493,EMP00083,PRG026,2023-03-19,Completed,96.4,2023-05-26,92.6,3.8
ENR000494,EMP00083,PRG030,2023-05-10,Completed,98.1,2023-06-18,92.1,4.0
ENR000495,EMP00084,PRG013,2023-06-29,In Progress,86.9,,,
ENR000496,EMP00084,PRG014,2023-02-07,Completed,97.5,2023-04-20,85.1,4.9
ENR000497,EMP00084,PRG015,2024-08-16,Completed,96.1,2024-08-23,83.0,4.0
ENR000498,EMP00084,PRG016,2023-10-20,Dropped,41.8,,,2.7
ENR000499,EMP00084,PRG017,2025-01-30,Completed,98.5,2025-02-05,84.8,3.8
ENR000500,EMP00085,PRG013,2023-09-01,Completed,100.0,2023-10-11,78.2,3.5
ENR000501,EMP00085,PRG014,2023-01-19,Completed,99.8,2023-03-13,97.1,3.3
ENR000502,EMP00085,PRG015,2024-01-08,Completed,100.0,2024-02-18,72.0,3.7
ENR000503,EMP00085,PRG016,2024-11-13,Completed,100.0,2025-01-18,56.2,3.2
ENR000504,EMP00085,PRG017,2025-02-13,Dropped,0.0,,,
ENR000505,EMP00085,PRG002,2023-09-13,Completed,97.9,2023-10-06,77.5,4.7
ENR000506,EMP00087,PRG013,2024-02-02,Completed,100.0,2024-04-09,79.1,4.0
ENR000507,EMP00087,PRG014,2024-04-26,Completed,96.1,2024-06-21,85.7,3.4
ENR000508,EMP00087,PRG015,2024-07-21,Completed,94.3,2024-09-19,94.3,2.5
ENR000509,EMP00087,PRG016,2024-11-28,Completed,100.0,2025-01-01,83.3,5.0
ENR000510,EMP00087,PRG017,2024-11-25,Completed,97.8,2025-01-01,64.8,3.6
ENR000511,EMP00088,PRG013,2024-08-23,Completed,94.9,2024-08-28,74.9,3.6
ENR000512,EMP00088,PRG014,2024-01-14,Completed,94.5,2024-03-21,80.7,4.4
ENR000513,EMP00088,PRG015,2024-02-01,Dropped,31.3,,,3.8
ENR000514,EMP00088,PRG016,2023-06-24,In Progress,39.1,,,
ENR000515,EMP00088,PRG017,2024-04-22,Completed,98.8,2024-04-29,87.4,4.7
ENR000516,EMP00088,PRG012,2023-10-10,Completed,93.2,2023-11-10,79.3,3.8
ENR000517,EMP00089,PRG013,2025-03-17,Completed,98.9,2025-04-02,67.9,3.8
ENR000518,EMP00089,PRG014,2023-06-20,Completed,99.3,2023-08-31,96.8,4.2
ENR000519,EMP00089,PRG016,2024-09-15,Completed,94.2,2024-11-04,86.8,5.0
ENR000520,EMP00089,PRG017,2023-01-08,In Progress,51.3,,,
ENR000521,EMP00090,PRG013,2023-08-17,Completed,91.0,2023-09-10,94.3,4.6
ENR000522,EMP00090,PRG014,2023-11-19,Completed,99.8,2023-12-29,82.5,3.5
ENR000523,EMP00090,PRG015,2024-09-12,Dropped,25.0,,,
ENR000524,EMP00090,PRG016,2023-01-02,Dropped,49.1,,,3.4
ENR000525,EMP00090,PRG008,2024-05-16,Completed,100.0,2024-05-30,100.0,3.7
ENR000526,EMP00090,PRG012,2024-12-16,In Progress,58.2,,,
ENR000527,EMP00091,PRG015,2023-06-28,Completed,96.4,2023-07-06,98.9,3.7
ENR000528,EMP00091,PRG016,2024-09-08,Completed,97.6,2024-11-17,90.3,3.8
ENR000529,EMP00091,PRG017,2024-01-08,Completed,96.4,2024-01-14,75.8,3.7
ENR000530,EMP00091,PRG022,2025-01-26,Completed,93.2,2025-02-16,77.5,4.7
ENR000531,EMP00091,PRG008,2023-02-04,Completed,98.9,2023-02-17,64.2,4.6
ENR000532,EMP00092,PRG013,2024-11-26,In Progress,27.3,,,
ENR000533,EMP00092,PRG014,2024-12-20,Completed,99.4,2025-01-12,88.3,4.4
ENR000534,EMP00092,PRG015,2023-01-21,Completed,94.1,2023-03-28,79.6,5.0
ENR000535,EMP00092,PRG016,2023-08-02,Completed,100.0,2023-08-08,69.0,4.5
ENR000536,EMP00092,PRG017,2024-11-13,Completed,98.9,2024-11-21,63.7,3.4
ENR000537,EMP00092,PRG030,2025-03-18,Completed,97.2,2025-04-09,80.5,4.8
ENR000538,EMP00092,PRG019,2023-03-14,Completed,99.2,2023-04-21,79.3,4.3
ENR000539,EMP00093,PRG013,2024-07-27,Completed,100.0,2024-09-20,68.5,3.5
ENR000540,EMP00093,PRG014,2024-07-04,Completed,100.0,2024-07-28,85.5,3.6
ENR000541,EMP00093,PRG015,2024-06-03,Completed,87.6,2024-07-01,85.3,3.8
ENR000542,EMP00093,PRG016,2025-04-01,Completed,99.8,2025-05-07,67.6,4.4
ENR000543,EMP00093,PRG017,2023-10-07,Completed,100.0,2023-11-28,76.6,3.6
ENR000544,EMP00093,PRG012,2024-10-28,Completed,95.6,2024-12-12,85.5,2.8
ENR000545,EMP00094,PRG013,2024-12-30,Completed,100.0,2025-01-24,94.1,3.9
ENR000546,EMP00094,PRG014,2023-04-29,Completed,100.0,2023-07-06,89.2,3.5
ENR000547,EMP00094,PRG015,2025-03-08,Completed,100.0,2025-04-30,93.7,3.8
ENR000548,EMP00094,PRG016,2025-04-03,Completed,93.3,2025-05-16,79.3,5.0
ENR000549,EMP00094,PRG017,2024-04-11,Completed,97.6,2024-05-08,69.4,3.9
ENR000550,EMP00094,PRG003,2024-08-03,Completed,100.0,2024-09-14,73.4,4.4
ENR000551,EMP00094,PRG002,2023-07-18,Completed,94.8,2023-07-31,81.0,3.3
ENR000552,EMP00094,PRG010,2023-10-26,Completed,99.3,2023-11-05,73.1,4.4
ENR000553,EMP00095,PRG013,2024-11-18,In Progress,52.3,,,
ENR000554,EMP00095,PRG014,2023-07-19,Completed,98.9,2023-08-26,74.3,3.8
ENR000555,EMP00095,PRG015,2023-06-19,Completed,91.9,2023-08-31,74.4,4.3
ENR000556,EMP00095,PRG016,2023-08-22,In Progress,82.1,,,
ENR000557,EMP00095,PRG017,2023-12-26,In Progress,27.1,,,
ENR000558,EMP00095,PRG029,2025-04-17,Dropped,32.6,,,
ENR000559,EMP00096,PRG013,2024-02-12,In Progress,28.0,,,
ENR000560,EMP00096,PRG015,2023-11-24,Completed,100.0,2024-01-07,69.1,3.3
ENR000561,EMP00096,PRG016,2023-08-28,Completed,94.0,2023-11-02,72.1,3.5
ENR000562,EMP00096,PRG017,2023-01-14,Completed,98.8,2023-02-23,83.7,5.0
ENR000563,EMP00096,PRG021,2025-02-05,Completed,95.9,2025-03-20,100.0,4.0
ENR000564,EMP00097,PRG013,2024-03-09,In Progress,57.8,,,
ENR000565,EMP00097,PRG014,2023-05-31,In Progress,49.6,,,
ENR000566,EMP00097,PRG015,2024-06-14,Completed,88.9,2024-06-24,76.6,5.0
ENR000567,EMP00097,PRG016,2023-08-08,Completed,100.0,2023-08-18,87.1,3.1
ENR000568,EMP00097,PRG017,2023-04-10,Completed,100.0,2023-04-16,64.2,4.3
ENR000569,EMP00097,PRG009,2025-02-27,Completed,99.6,2025-04-27,78.4,3.4
ENR000570,EMP00098,PRG013,2025-04-14,Completed,94.7,2025-06-07,96.9,3.2
ENR000571,EMP00098,PRG014,2024-11-26,Dropped,0.0,,,2.0
ENR000572,EMP00098,PRG015,2023-03-29,Completed,93.9,2023-04-16,67.9,4.0
ENR000573,EMP00098,PRG016,2024-03-21,Completed,93.3,2024-05-14,70.6,4.2
ENR000574,EMP00098,PRG017,2023-10-19,In Progress,60.6,,,
ENR000575,EMP00098,PRG012,2025-01-31,Completed,96.3,2025-03-11,80.0,4.1
ENR000576,EMP00099,PRG013,2024-06-24,Completed,88.0,2024-07-05,76.4,5.0
ENR000577,EMP00099,PRG014,2023-07-04,Completed,96.1,2023-08-17,94.7,4.7
ENR000578,EMP00099,PRG015,2023-10-03,Completed,97.8,2023-10-17,70.9,4.1
ENR000579,EMP00099,PRG016,2023-05-31,Completed,95.0,2023-06-08,99.0,4.1
ENR000580,EMP00099,PRG017,2025-04-16,Completed,100.0,2025-06-08,76.8,3.7
ENR000581,EMP00099,PRG001,2023-04-29,Completed,97.9,2023-06-27,98.2,5.0
ENR000582,EMP00099,PRG028,2023-04-20,Completed,96.3,2023-05-08,70.8,4.1
ENR000583,EMP00100,PRG013,2023-05-04,Completed,95.7,2023-06-02,84.6,4.4
ENR000584,EMP00100,PRG014,2023-01-12,Completed,93.3,2023-03-09,96.5,3.0
ENR000585,EMP00100,PRG015,2024-10-16,Completed,100.0,2024-12-15,82.5,4.3
ENR000586,EMP00100,PRG016,2024-01-01,Completed,100.0,2024-02-13,77.9,3.9
ENR000587,EMP00100,PRG017,2023-08-19,Completed,92.2,2023-10-25,72.2,4.3
ENR000588,EMP00101,PRG013,2024-01-08,Completed,89.1,2024-03-02,71.0,4.1
ENR000589,EMP00101,PRG014,2023-08-15,Completed,92.8,2023-10-06,91.8,4.6
ENR000590,EMP00101,PRG015,2023-03-12,Completed,94.8,2023-03-31,78.4,3.6
ENR000591,EMP00101,PRG016,2025-02-01,Completed,88.6,2025-03-26,68.0,3.9
ENR000592,EMP00101,PRG017,2024-09-20,Completed,95.3,2024-11-22,84.5,2.8
ENR000593,EMP00102,PRG013,2024-11-22,Dropped,27.9,,,1.3
ENR000594,EMP00102,PRG014,2024-12-06,Completed,91.4,2025-02-07,79.7,4.5
ENR000595,EMP00102,PRG015,2023-12-21,Completed,99.4,2024-02-27,74.1,4.2
ENR000596,EMP00102,PRG016,2024-09-30,In Progress,50.1,,,
ENR000597,EMP00102,PRG017,2023-04-03,Completed,93.8,2023-04-23,76.8,3.4
ENR000598,EMP00104,PRG013,2024-06-16,Dropped,1.6,,,3.1
ENR000599,EMP00104,PRG014,2024-09-22,Dropped,36.2,,,
ENR000600,EMP00104,PRG015,2024-03-12,In Progress,81.8,,,
ENR000601,EMP00104,PRG016,2024-07-11,Completed,89.9,2024-08-11,71.2,3.1
ENR000602,EMP00104,PRG005,2024-07-09,Completed,90.5,2024-09-06,63.8,4.1
ENR000603,EMP00105,PRG013,2023-03-21,Completed,93.1,2023-05-15,78.8,2.9
ENR000604,EMP00105,PRG014,2025-01-15,Completed,95.2,2025-03-15,100.0,4.7
ENR000605,EMP00105,PRG015,2024-07-08,Completed,99.2,2024-09-05,69.5,3.3
ENR000606,EMP00105,PRG016,2023-02-03,Completed,93.8,2023-02-27,87.7,3.5
ENR000607,EMP00106,PRG013,2024-11-07,Completed,98.7,2025-01-15,71.4,5.0
ENR000608,EMP00106,PRG014,2023-03-04,Completed,97.1,2023-04-17,92.5,3.8
ENR000609,EMP00106,PRG015,2024-01-04,Completed,95.4,2024-02-26,75.5,3.8
ENR000610,EMP00106,PRG016,2023-09-14,Completed,94.3,2023-10-18,81.8,3.5
ENR000611,EMP00106,PRG017,2023-07-12,Completed,94.1,2023-08-23,81.3,4.5
ENR000612,EMP00106,PRG005,2023-07-22,Dropped,40.1,,,3.8
ENR000613,EMP00106,PRG009,2023-07-06,Completed,96.2,2023-09-01,94.1,4.3
ENR000614,EMP00107,PRG013,2024-01-15,In Progress,46.5,,,
ENR000615,EMP00107,PRG014,2024-08-27,Completed,100.0,2024-09-15,97.5,2.7
ENR000616,EMP00107,PRG015,2025-01-03,Completed,97.3,2025-01-11,89.0,2.7
ENR000617,EMP00107,PRG016,2024-01-31,Completed,91.7,2024-04-09,96.4,4.0
ENR000618,EMP00107,PRG017,2024-01-04,Completed,97.4,2024-02-26,64.3,4.3
ENR000619,EMP00108,PRG013,2023-10-16,Completed,91.7,2023-12-10,98.3,3.1
